Empresa,Instalacion,Equipo,Mantenimiento,Desconexion de carga,TiempoProgramado,TiempoEjecutado,DiferenciaTiempo,Empresa Afectada,TrabajosSuspendidos,TrabajosProrrogados
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Uchucay,PROGRAMADO,0.00,4.00,3.43,-0.57,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,57.00,54.57,-2.43,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición alta TRE,PROGRAMADO,0.00,3.50,2.80,-0.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Gualaceo,PROGRAMADO,0.00,4.00,3.83,-0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Gualaceo,PROGRAMADO,0.00,4.50,1.30,-3.20,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Méndez,PROGRAMADO,0.00,4.00,4.25,0.25,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Méndez,PROGRAMADO,0.00,4.50,1.27,-3.23,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Transferencia,PROGRAMADO,0.00,8.50,2.42,-6.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 13.8 kV,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 13.8 kV,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 13.8 kV,PROGRAMADO,0.00,9.00,7.03,-1.97,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 13.8 kV,PROGRAMADO,0.00,9.00,10.60,1.60,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 13.8 kV,PROGRAMADO,0.00,9.00,11.03,2.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 13.8 kV,PROGRAMADO,0.00,33.00,26.48,-6.52,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 138 kV,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 138 kV,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 138 kV,PROGRAMADO,0.00,9.00,7.03,-1.97,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 138 kV,PROGRAMADO,0.00,9.00,10.60,1.60,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 138 kV,PROGRAMADO,0.00,9.00,11.03,2.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 138 kV,PROGRAMADO,0.00,33.00,26.48,-6.52,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,249.00,249.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,57.00,31.47,-25.53,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,9.00,3.23,-5.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,6.00,5.45,-0.55,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Circuito uno,PROGRAMADO,0.00,4.00,4.30,0.30,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Autotransformador ATQ,PROGRAMADO,0.00,5.00,5.07,0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Autotransformador ATQ,EMERGENTE,0.00,6.00,6.17,0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Capacitor 1,EMERGENTE,0.00,9.00,6.42,-2.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición alta ATQ,EMERGENTE,0.00,5.00,5.07,0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición de baja ATQ,EMERGENTE,0.00,5.00,5.07,0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición de baja ATQ,EMERGENTE,0.00,5.00,5.07,0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Villonaco,PROGRAMADO,0.00,6.00,5.85,-0.15,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Posición Yanacocha 1,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación 69 kV,PROGRAMADO,0.00,6.00,5.83,-0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,8.00,27.18,19.18,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pascuales,Subestación Todos,PROGRAMADO,0.00,6.00,4.97,-1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Policentro 138 kV,Circuito uno,PROGRAMADO,0.00,6.00,4.63,-1.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Policentro 138 kV,Circuito dos,EMERGENTE,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Policentro 138 kV,Circuito dos,EMERGENTE,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Salitral 138 kV,Circuito dos,EMERGENTE,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Salitral 138 kV,Circuito dos,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Salitral 138 kV,Circuito dos,PROGRAMADO,0.00,10.00,8.00,-2.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Salitral 138 kV,Circuito dos,PROGRAMADO,0.00,10.00,9.70,-0.30,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pascuales - Salitral 138 kV,Circuito dos,PROGRAMADO,0.00,10.00,9.98,-0.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Circuito dos,PROGRAMADO,0.00,10.00,8.85,-1.15,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Circuito dos,PROGRAMADO,0.00,10.00,10.68,0.68,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Circuito dos,PROGRAMADO,0.00,10.00,8.52,-1.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,E&S - Línea,PROGRAMADO,0.00,4.00,3.83,-0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,4.00,4.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,4.00,4.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,4.00,3.07,-0.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,4.00,3.07,-0.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,4.00,3.08,-0.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición acoplador,PROGRAMADO,0.00,4.00,3.08,-0.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta ATQ,PROGRAMADO,0.00,4.00,4.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta ATQ,PROGRAMADO,0.00,4.00,4.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta ATQ,PROGRAMADO,0.00,4.00,3.38,-0.62,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta ATQ,PROGRAMADO,0.00,4.00,3.38,-0.62,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta TRD (CNEL-Sucumbíos),PROGRAMADO,0.00,4.00,4.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta TRD (CNEL-Sucumbíos),PROGRAMADO,0.00,4.00,4.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pedernales,Posición alta TRD (CNEL-Sucumbíos),PROGRAMADO,0.00,5.00,1.55,-3.45,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta TRD (CNEL-Sucumbíos),PROGRAMADO,0.00,5.00,1.55,-3.45,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición baja ATQ,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición baja ATQ,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición baja ATQ,PROGRAMADO,0.00,4.00,3.92,-0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición baja ATQ,PROGRAMADO,0.00,4.00,3.92,-0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Francisco de Orellana,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Francisco de Orellana,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Francisco de Orellana,PROGRAMADO,0.00,5.00,3.25,-1.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Francisco de Orellana,PROGRAMADO,0.00,5.00,3.25,-1.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Tena,PROGRAMADO,0.00,5.00,5.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Tena,PROGRAMADO,0.00,5.00,5.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Tena,PROGRAMADO,0.00,5.00,4.93,-0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Tena,PROGRAMADO,0.00,5.00,4.93,-0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Subestación Todos,PROGRAMADO,0.00,6.00,4.17,-1.83,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Circuito uno,PROGRAMADO,0.00,8.00,7.25,-0.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Circuito uno,PROGRAMADO,0.00,8.00,7.45,-0.55,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Circuito uno,PROGRAMADO,0.00,8.00,9.45,1.45,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Circuito uno,PROGRAMADO,0.00,8.00,9.58,1.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Barra Principal,PROGRAMADO,10.20,2.00,1.23,-0.77,EE. Centro Sur,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición baja TRQ,PROGRAMADO,0.00,3.50,1.42,-2.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Hidroabanico,PROGRAMADO,0.00,3.50,2.37,-1.13,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Macas (SE21),PROGRAMADO,0.00,4.50,2.82,-1.68,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Méndez,PROGRAMADO,0.00,4.00,3.98,-0.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición Méndez,PROGRAMADO,0.00,4.50,2.18,-2.32,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Subestación Todos,PROGRAMADO,0.00,249.00,249.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Subestación Todos,PROGRAMADO,0.00,9.00,2.25,-6.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Subestación Todos,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Transformador TRQ,PROGRAMADO,0.00,10.00,11.05,1.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Circuito uno,PROGRAMADO,0.00,4.00,4.27,0.27,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Autotransformador ATQ,PROGRAMADO,0.00,10.00,6.27,-3.73,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Autotransformador ATR,PROGRAMADO,0.00,10.00,6.60,-3.40,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Autotransformador ATR,PROGRAMADO,0.00,5.00,0.83,-4.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Barra principal,PROGRAMADO,0.00,2.00,0.92,-1.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Capacitor C1,PROGRAMADO,0.00,82.00,79.22,-2.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Capacitor C1,PROGRAMADO,0.00,33.00,9.63,-23.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Capacitor C1,PROGRAMADO,0.00,5.00,5.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Capacitor C2,PROGRAMADO,0.00,82.00,81.42,-0.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Capacitor C2,PROGRAMADO,0.00,9.00,5.95,-3.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Capacitor C2,PROGRAMADO,0.00,9.00,8.83,-0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición acoplador,PROGRAMADO,0.00,60.00,60.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta ATQ,PROGRAMADO,0.00,6.00,5.38,-0.62,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta ATQ,PROGRAMADO,0.00,130.00,98.73,-31.27,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta ATQ,PROGRAMADO,0.00,10.00,6.07,-3.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta ATR,PROGRAMADO,0.00,10.00,2.68,-7.32,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta ATR,PROGRAMADO,0.00,106.00,102.25,-3.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pimampiro,Posición alta ATR,PROGRAMADO,0.00,10.00,6.30,-3.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición alta ATR,PROGRAMADO,0.00,10.00,6.30,-3.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición alta TRK,PROGRAMADO,0.00,34.00,34.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición alta TRK,PROGRAMADO,0.00,10.00,1.77,-8.23,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición alta TRK,PROGRAMADO,0.00,10.00,9.53,-0.47,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición baja ATQ,PROGRAMADO,0.00,10.00,6.03,-3.97,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición baja ATQ,PROGRAMADO,0.00,60.00,58.12,-1.88,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición baja ATR,PROGRAMADO,0.00,10.00,6.30,-3.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición baja ATR,PROGRAMADO,0.00,60.00,57.63,-2.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición baja TRK,PROGRAMADO,0.00,60.00,60.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición EMELORO 1,PROGRAMADO,0.00,2.00,1.87,-0.13,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición EMELORO 1,PROGRAMADO,0.00,3.00,3.10,0.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición EMELORO 1,PROGRAMADO,0.00,60.00,59.10,-0.90,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición EMELORO 2,PROGRAMADO,163.30,2.00,2.87,0.87,CNEL EP EL ORO,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición EMELORO 2,PROGRAMADO,0.00,60.00,58.58,-1.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Milagro 2,PROGRAMADO,0.00,10.00,9.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Minas San Francisco,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Minas San Francisco,PROGRAMADO,0.00,10.00,8.63,-1.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Minas San Francisco,PROGRAMADO,0.00,10.00,7.55,-2.45,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición San Idelfonso 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición San Idelfonso 1,PROGRAMADO,0.00,10.00,8.68,-1.32,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición San Idelfonso 2,PROGRAMADO,0.00,10.00,9.78,-0.22,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Zorritos,PROGRAMADO,0.00,10.00,6.58,-3.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Zorritos,PROGRAMADO,0.00,58.00,3.80,-54.20,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Zorritos,PROGRAMADO,0.00,10.00,8.90,-1.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Zorritos,PROGRAMADO,0.00,10.00,7.82,-2.18,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Zorritos,PROGRAMADO,0.00,10.00,8.87,-1.13,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,10.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,10.05,0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,10.48,0.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,10.12,0.12,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,11.77,1.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,9.52,-0.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,7.75,-2.25,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,8.57,-1.43,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 69 kV,PROGRAMADO,0.00,10.00,10.08,0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación Todos,PROGRAMADO,0.00,6.00,7.00,1.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación Todos,PROGRAMADO,0.00,7.00,7.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Transformador TRK,PROGRAMADO,0.00,3.00,2.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,(No Vigente. No Usar) Circuito uno,PROGRAMADO,0.00,10.00,9.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Circuito uno,EMERGENTE,0.00,10.00,9.18,-0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Circuito uno,EMERGENTE,0.00,10.00,8.50,-1.50,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Circuito uno,PROGRAMADO,0.00,9.00,8.18,-0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Circuito uno,PROGRAMADO,0.00,10.00,8.08,-1.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Circuito uno,PROGRAMADO,0.00,9.00,7.90,-1.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,E&S - Línea,PROGRAMADO,0.00,10.00,8.18,-1.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,E&S - Línea,PROGRAMADO,0.00,10.00,8.35,-1.65,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,E&S - Línea,EMERGENTE,0.00,10.00,8.20,-1.80,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Acoplador,EMERGENTE,0.00,8.00,4.10,-3.90,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Alta TU1,EMERGENTE,0.00,8.00,7.13,-0.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Alta TU2,EMERGENTE,0.00,8.00,5.08,-2.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Santo Domingo 1,PROGRAMADO,0.00,8.00,7.83,-0.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Posición Santo Domingo 2,PROGRAMADO,0.00,8.00,3.45,-4.55,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 230 kV,PROGRAMADO,0.00,58.00,45.63,-12.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Subestación 230 kV,PROGRAMADO,0.00,8.00,8.85,0.85,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pimampiro - Pomasqui 230 kV,Autotransformador ATQ,PROGRAMADO,0.00,7.00,5.28,-1.72,0,NO,NO
