Country,Powerplant_Name,gppd_idnr,Capacity_MW,Latitude,Longitude,PrimaryFuel,Owner,Source
United States of America,Timberline Trail Gas Recovery,USA0056525,4,-34.8386,-91.3583,Waste,WM Renewable Energy LLC,U.S. Energy Information Administration
United States of America,Tims Ford,USA0003417,45.7,-34.8386,-86.2783,Hydro,Tennessee Valley Authority,U.S. Energy Information Administration
United States of America,Tinton Falls Solar Farm,USA0058483,16,-34.8386,-74.0842,Solar,Tinton Falls Solar,U.S. Energy Information Administration
United States of America,Tioga Solar Morris County 1 LLC,USA0058917,1,-34.8386,-74.4758,Solar,Nautilus Solar WPU LLC,U.S. Energy Information Administration
United States of America,Tipton,USA0008106,8.6,-34.8386,-91.1321,Gas,City of Tipton - IA,U.S. Energy Information Administration
United States of America,Tisbury Landfill Solar,USA0059573,1.1,-34.8386,-70.6131,Solar,CF CVEC Owner One LLC,U.S. Energy Information Administration
United States of America,Titus,USA0003115,36,-34.8386,-75.9081,Oil,NRG REMA LLC,U.S. Energy Information Administration
United States of America,Titusville Solar,USA0057815,4.1,-34.8386,-74.8472,Solar,Janssen Pharmaceutical Co,U.S. Energy Information Administration
United States of America,Tiverton Power Plant,USA0055048,272.5,-34.8386,-71.1706,Gas,Tiverton Power LLC,U.S. Energy Information Administration
United States of America,Toadtown,USA0000714,1.8,-34.8386,-121.5934,Hydro,Pacific Gas & Electric Co.,U.S. Energy Information Administration
United States of America,Toca Plant,USA0054705,2.8,-34.8386,-89.8261,Gas,Enterprise Products Optg LP,U.S. Energy Information Administration
United States of America,Tofteland Windfarm LLC,USA0056202,2,-34.8386,-96.2233,Wind,Tofteland Windfarm LLC,U.S. Energy Information Administration
United States of America,Togiak,USA0006348,2.4,-34.8386,-160.3803,Oil,Alaska Village Elec Coop  Inc,U.S. Energy Information Administration
United States of America,Tok,USA0000406,7.6,-34.8386,-143,Oil,Alaska Power and Telephone Co,U.S. Energy Information Administration
United States of America,Toketee Falls,USA0003040,42.6,-34.8386,-122.4475,Hydro,PacifiCorp,U.S. Energy Information Administration
United States of America,Toksook Bay,USA0057067,1.7,-34.8386,-165.1086,Oil,Alaska Village Elec Coop  Inc,U.S. Energy Information Administration
United States of America,Toledo Bend,USA0006595,81,-34.8386,-93.5659,Hydro,Entergy Texas Inc.,U.S. Energy Information Administration
United States of America,Toledo Ref Power Recovery Train,USA0050965,6,-34.8386,-83.5042,Petcoke,Toledo Refining Company,U.S. Energy Information Administration
United States of America,Tolk,USA0006194,1135.8,-34.8386,-102.57,Coal,Southwestern Public Service Co,U.S. Energy Information Administration
United States of America,Tolna,USA0003116,54,-34.8386,-76.6353,Oil,NRG REMA LLC,U.S. Energy Information Administration
United States of America,Tolson Solar,USA0061131,3,-34.8386,-77.6159,Solar,Tolson Solar  LLC,U.S. Energy Information Administration
United States of America,Tom G Smith,USA0000673,98.7,-34.8386,-80.0677,Gas,City of Lake Worth - FL,U.S. Energy Information Administration
United States of America,Tomahawk,USA0004075,2.6,-34.8386,-89.7306,Hydro,Wisconsin Public Service Corp,U.S. Energy Information Administration
United States of America,Tompkins Cortland Community College,USA0060431,2,-34.8386,-76.2865,Solar,SEC LHNY Solar One  LLC,U.S. Energy Information Administration
United States of America,Tooele Army Depot,USA0059817,1.7,-34.8386,-112.3706,Wind,Tooele Army Depot,U.S. Energy Information Administration
United States of America,Top of Iowa Windfarm,USA0055804,80,-34.8386,-93.4167,Wind,Northern Iowa Windpower LLC,U.S. Energy Information Administration
United States of America,Top of Iowa Windfarm III,USA0056386,29.7,-34.8386,-93.3208,Wind,Madison Gas & Electric Co,U.S. Energy Information Administration
United States of America,Top of the World Windpower Project,USA0057327,200,-34.8386,-105.7872,Wind,Duke Energy Top Of the World WindPower,U.S. Energy Information Administration
United States of America,Topaz Solar Farm,USA0057695,585.9,-34.8386,-120.0686,Solar,Topaz Solar Farms LLC,U.S. Energy Information Administration
United States of America,Toray Plastic America's CHP Plant,USA0061857,20,-34.8386,-71.4276,Gas,Toray Plastics America,U.S. Energy Information Administration
United States of America,Toro Negro 1,WRI1026823,8.64,-34.8386,-66.4879,Hydro,PREPA,PREPA
United States of America,Toro Negro 2,WRI1026824,1.92,-34.8386,-66.5116,Hydro,PREPA,PREPA; CEPR
United States of America,Torrance Refining Company  LLC,USA0050624,49.3,-34.8386,-118.33,Cogeneration,Torrance Refining Company  LLC,U.S. Energy Information Administration
United States of America,Torrington Terminal,USA0000565,21.8,-34.8386,-73.1209,Oil,Connecticut Jet Power LLC,U.S. Energy Information Administration
United States of America,Total Energy Facilities,USA0010091,38.4,-34.8386,-118.2836,Biomass,Los Angeles County Sanitation,U.S. Energy Information Administration
United States of America,Towaoc,USA0007373,11.4,-34.8386,-108.5749,Hydro,U S Bureau of Reclamation,U.S. Energy Information Administration
United States of America,Tower,USA0001873,21.3,-34.8386,-84.295,Oil,Wolverine Power Supply Coop,U.S. Energy Information Administration
United States of America,Town of Cary,USA0059377,1.5,-34.8386,-77.9697,Solar,FLS Solar 80  LLC,U.S. Energy Information Administration
United States of America,Town of Chestertown- Chestertown WWTP,USA0060096,1,-34.8386,-76.0767,Solar,Tesla Inc.,U.S. Energy Information Administration
United States of America,Town of East Bridgewater,USA0058586,2,-34.8386,-70.9558,Solar,Tesla Inc.,U.S. Energy Information Administration
United States of America,Town of Foxborough - Landfill SREC II CSG,USA0061591,1.2,-34.8386,-71.1354,Solar,Town of Foxborough - Landfill SREC II,U.S. Energy Information Administration
United States of America,Town of Halfmoon,USA0060115,1,-34.8386,-73.6757,Solar,Tesla Inc.,U.S. Energy Information Administration
United States of America,Town of Lexington Solar,USA0060816,1.6,-34.8386,-71.2555,Solar,Syncarpha Lexington  LLC,U.S. Energy Information Administration
United States of America,Town of Needham VNEM,USA0060110,3,-34.8386,-71.2594,Solar,Tesla Inc.,U.S. Energy Information Administration
United States of America,Town of Norfolk MA at Medway Branch,USA0057942,1.2,-34.8386,-71.3403,Solar,Constellation Solar Massachusetts LLC,U.S. Energy Information Administration
United States of America,Town of Uxbridge MA at Commerce Dr,USA0057941,1.8,-34.8386,-71.6175,Solar,Constellation Solar Net Metering LLC,U.S. Energy Information Administration
United States of America,Town of Williamson Landfill PV,USA0059613,1.2,-34.8386,-77.1747,Solar,SSA Solar of NY LLC,U.S. Energy Information Administration
United States of America,Townsend Hydro,USA0010285,5.2,-34.8386,-80.3148,Hydro,Beaver Falls Municipal Auth,U.S. Energy Information Administration
United States of America,Toyota HQ Plan,USA0061895,7.7,-34.8386,-96.8411,Solar,PGC Plano I  LLC,U.S. Energy Information Administration
United States of America,Toys R Us- DE  Inc. at Mt. Olive  NJ,USA0057647,4.1,-34.8386,-74.7186,Solar,Constellation Solar New Jersey II  LLC,U.S. Energy Information Administration
United States of America,Tracy,USA0002336,1032.9,-34.8386,-119.525,Gas,Sierra Pacific Power Co,U.S. Energy Information Administration
United States of America,Tracy Combined Cycle Power Plant,USA0055933,336.1,-34.8386,-121.4906,Gas,AltaGas San Joaquin Energy Inc.,U.S. Energy Information Administration
United States of America,Tracy Solar,USA0059498,10,-34.8386,-78.1398,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Traer East,USA0056025,4,-34.8386,-92.4663,Oil,City of Traer - IA,U.S. Energy Information Administration
United States of America,Traer Main,USA0001192,4.1,-34.8386,-92.4636,Oil,City of Traer - IA,U.S. Energy Information Administration
United States of America,Traer South,USA0007920,2,-34.8386,-92.4747,Oil,City of Traer - IA,U.S. Energy Information Administration
United States of America,Traer Wind Project,USA0058932,1.5,-34.8386,-92.4425,Wind,Norsemen Wind Energy  LLC,U.S. Energy Information Administration
United States of America,Trail Ridge Landfill Gas Recovery,USA0057123,9.6,-34.8386,-82.0409,Waste,LES Project Holdings LLC,U.S. Energy Information Administration
United States of America,Trans-Jordan Generating Station,USA0056853,4.8,-34.8386,-112.0631,Waste,Energy Developments  Inc II,U.S. Energy Information Administration
United States of America,TransAlta Wyoming Wind,USA0056093,144,-34.8386,-110.5556,Wind,NextEra Energy Operating Services LLC,U.S. Energy Information Administration
United States of America,Transalta Centralia Generation,USA0003845,1459.8,-34.8386,-122.8598,Coal,TransAlta Centralia Gen LLC,U.S. Energy Information Administration
United States of America,Transamerica Pyramid,USA0058619,1,-34.8386,-122.4028,Gas,Transamerica Pyramid Properties LLC,U.S. Energy Information Administration
United States of America,Treasure Coast Energy Center,USA0056400,411.4,-34.8386,-80.3775,Gas,Fort Pierce Utilities Authority,U.S. Energy Information Administration
United States of America,Trego,USA0004012,1.2,-34.8386,-91.8884,Hydro,Northern States Power Co - Minnesota,U.S. Energy Information Administration
United States of America,Trent Wind Farm LP,USA0055968,150,-34.8386,-100.2357,Wind,Trent Wind Farm LP,U.S. Energy Information Administration
United States of America,Trenton Channel,USA0001745,535.5,-34.8386,-83.1808,Coal,DTE Electric Company,U.S. Energy Information Administration
United States of America,Trenton Falls,USA0002619,21.9,-34.8386,-75.1567,Hydro,Erie Boulevard Hydropower LP,U.S. Energy Information Administration
United States of America,Trenton North,USA0000698,13.5,-34.8386,-93.635,Oil,Trenton Municipal Utilities - MO,U.S. Energy Information Administration
United States of America,Trenton Solar Farm,USA0057352,1,-34.8386,-74.7539,Solar,Public Service Elec & Gas Co,U.S. Energy Information Administration
United States of America,Trenton Solar Farm MO,USA0060704,2.8,-34.8386,-93.6122,Solar,MC Power Companies Inc,U.S. Energy Information Administration
United States of America,Trenton South,USA0007935,14,-34.8386,-93.6044,Oil,Trenton Municipal Utilities - MO,U.S. Energy Information Administration
United States of America,Trexlertown Solar Array North and South,USA0057519,1.9,-34.8386,-75.5939,Solar,Trexlertown Solar Array North and South,U.S. Energy Information Administration
United States of America,Tri-County Solar Facility,USA0060544,1,-34.8386,-83.3896,Solar,Georgia Power Co,U.S. Energy Information Administration
United States of America,Tri-County Water Hydropower Project,USA0058901,8,-34.8386,-107.7581,Hydro,Tri-County Water Conservancy District,U.S. Energy Information Administration
United States of America,Trigen St. Louis,USA0056309,38,-34.8386,-90.1809,Gas,Ashley Energy LLC,U.S. Energy Information Administration
United States of America,Trimble County,USA0006071,2594.1,-34.8386,-85.4117,Coal,Louisville Gas & Electric Co,U.S. Energy Information Administration
United States of America,Trimont Area Wind Farm,USA0056296,100.5,-34.8386,-94.8499,Wind,Avangrid Renewables LLC,U.S. Energy Information Administration
United States of America,Trinidad CO,USA0000511,9.2,-34.8386,-104.4875,Oil,City of Trinidad - CO,U.S. Energy Information Administration
United States of America,Trinidad TX,USA0003507,243.3,-34.8386,-96.1013,Gas,Luminant Generation Company LLC,U.S. Energy Information Administration
United States of America,Trinity,USA0000451,140,-34.8386,-122.7626,Hydro,U S Bureau of Reclamation,U.S. Energy Information Administration
United States of America,Trinity Hills,USA0057520,225,-34.8386,-98.7119,Wind,AE Power Services LLC,U.S. Energy Information Administration
United States of America,Tripple State Farm,USA0061086,5,-34.8386,-80.7749,Solar,Tripple State Farm  LLC,U.S. Energy Information Administration
United States of America,Triton East and West Cogen,USA0058375,3.6,-34.8386,-87.8456,Gas,Triton College,U.S. Energy Information Administration
United States of America,Tropicana Products Bradent,USA0050971,46.8,-34.8386,-82.5483,Gas,Tropicana Products Inc,U.S. Energy Information Administration
United States of America,Tropico Solar PV Plant,USA0059599,14,-34.8386,-119.0561,Solar,Tropico  LLC,U.S. Energy Information Administration
United States of America,Troy Energy LLC,USA0055348,795.6,-34.8386,-83.4598,Gas,Troy Energy LLC,U.S. Energy Information Administration
United States of America,True North,USA0059390,4.8,-34.8386,-70.8983,Solar,CD US Solar MT1 LLC,U.S. Energy Information Administration
United States of America,Truman,USA0002015,6.2,-34.8386,-94.4369,Oil,Truman Public Utilities Comm,U.S. Energy Information Administration
United States of America,Tsar Nicholas LLC,USA0055561,1.9,-34.8386,-96.4347,Wind,CHI Operations Inc,U.S. Energy Information Administration
United States of America,Tuana Gulch Wind Park,USA0056443,10.5,-34.8386,-114.9693,Wind,Idaho Wind Partners 1 LLC,U.S. Energy Information Administration
United States of America,Tuana Springs,USA0057136,16.8,-34.8386,-115.0164,Wind,Tuana Springs Energy  LLC,U.S. Energy Information Administration
United States of America,Tucannon River Wind Farm,USA0058571,266.8,-34.8386,-118.0269,Wind,Portland General Electric Co,U.S. Energy Information Administration
United States of America,Tuckasegee,USA0002751,3,-34.8386,-83.1281,Hydro,Duke Energy Carolinas  LLC,U.S. Energy Information Administration
United States of America,Tuckertown Hydro,USA0054897,42,-34.8386,-80.1758,Hydro,Cube Hydro Carolinas Yadkin,U.S. Energy Information Administration
United States of America,Tugalo,USA0000725,44.8,-34.8386,-83.3519,Hydro,Georgia Power Co,U.S. Energy Information Administration
United States of America,Tulare 1 and 2,USA0058642,3,-34.8386,-119.42,Solar,Sequoia PV 1 LLC,U.S. Energy Information Administration
United States of America,Tulare Success Power Project,USA0010222,1.4,-34.8386,-118.9241,Hydro,Lower Tule River Irrgtn Dist,U.S. Energy Information Administration
United States of America,Tule River,USA0000289,8.4,-34.8386,-118.7071,Hydro,Pacific Gas & Electric Co.,U.S. Energy Information Administration
United States of America,Tule Wind LLC,USA0057913,143,-34.8386,-116.2897,Wind,Avangrid Renewables LLC,U.S. Energy Information Administration
